                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.69752,                0.89464,                 1.3058,                0.70598,                0.90748,                0.90831,                0.83657,                0.41765,                0.64344,                 1.0187,             0.00062713,             0.00062713,             0.00062713
                    153,                 0.7094,                0.86366,                 1.2491,                0.85217,                0.76496,                0.91251,                0.83969,                0.35907,                0.67407,                 1.0079,               0.000623,               0.000623,               0.000623
                    154,                0.70741,                 0.8303,                 1.2778,                0.74361,                0.81835,                0.81383,                0.74831,                0.38044,                0.97544,                 1.0027,             0.00061887,             0.00061887,             0.00061887
                    155,                0.65251,                0.82207,                 1.2366,                0.83717,                0.82888,                0.88265,                0.84475,                0.30844,                0.59695,                0.95928,             0.00061475,             0.00061475,             0.00061475
                    156,                0.62434,                0.76465,                 1.2269,                0.73746,                0.89444,                0.91008,                0.84155,                0.37015,                0.70812,                0.97877,             0.00061062,             0.00061062,             0.00061062
                    157,                0.63648,                0.74532,                 1.1975,                0.84043,                 0.8386,                0.91005,                0.85156,                0.32224,                0.66427,                0.96819,              0.0006065,              0.0006065,              0.0006065
                    158,                0.66914,                0.76612,                 1.2313,                0.83395,                0.87286,                0.91508,                 0.8635,                0.35317,                0.60864,                 0.9737,             0.00060238,             0.00060238,             0.00060238
                    159,                0.68373,                0.82614,                 1.2737,                0.81491,                 0.8615,                0.86849,                0.81556,                0.33973,                0.63438,                0.97054,             0.00059825,             0.00059825,             0.00059825
                    160,                0.65423,                0.79184,                 1.2356,                0.86408,                   0.85,                0.90194,                0.83907,                0.35312,                0.65209,                0.98363,             0.00059413,             0.00059413,             0.00059413
                    161,                0.60996,                 0.7155,                 1.1943,                0.78339,                0.72846,                0.86051,                0.80018,                0.34159,                0.99708,                0.97264,                0.00059,                0.00059,                0.00059
                    162,                 0.6048,                0.73235,                 1.1866,                0.71319,                0.93953,                0.86385,                 0.8114,                0.34632,                0.77681,                0.96008,             0.00058588,             0.00058588,             0.00058588
                    163,                0.70508,                0.81386,                 1.2824,                 0.7536,                 0.7944,                0.83702,                0.78827,                0.36935,                0.84206,                0.98226,             0.00058175,             0.00058175,             0.00058175
                    164,                0.69253,                0.85239,                 1.2727,                0.79856,                  0.911,                0.91456,                0.84217,                0.32474,                0.55149,                0.98068,             0.00057763,             0.00057763,             0.00057763
                    165,                0.64001,                0.73856,                 1.2365,                0.74582,                0.91126,                0.89078,                0.81581,                0.39587,                0.67538,                0.98131,              0.0005735,              0.0005735,              0.0005735
                    166,                0.66879,                0.77843,                 1.2629,                0.63416,                0.83523,                0.82904,                0.78609,                0.34661,                0.98445,                 0.9537,             0.00056938,             0.00056938,             0.00056938
                    167,                0.68831,                0.78492,                 1.2771,                0.69525,                0.82026,                0.83835,                0.77677,                0.33452,                 0.8007,                0.95952,             0.00056525,             0.00056525,             0.00056525
                    168,                  0.674,                0.79852,                 1.2516,                0.78164,                0.79655,                0.85326,                0.78626,                0.34273,                0.74866,                0.95771,             0.00056112,             0.00056112,             0.00056112
                    169,                0.65839,                0.82864,                   1.23,                 0.8323,                0.86971,                0.89318,                0.82947,                0.34967,                0.58382,                0.97647,               0.000557,               0.000557,               0.000557
                    170,                0.68278,                0.80002,                 1.2602,                0.77407,                0.88788,                0.89027,                 0.8215,                0.39498,                0.58897,                 1.0004,             0.00055287,             0.00055287,             0.00055287
                    171,                0.69745,                0.77852,                 1.2578,                0.57569,                0.85206,                0.82443,                0.77738,                0.34792,                0.82623,                0.96823,             0.00054875,             0.00054875,             0.00054875
                    172,                0.63193,                0.75527,                 1.1925,                0.67799,                    0.9,                0.85516,                 0.8031,                0.37776,                0.76142,                0.98419,             0.00054463,             0.00054463,             0.00054463
                    173,                0.64215,                0.72592,                 1.2059,                0.85899,                0.89604,                0.90966,                 0.8593,                0.31724,                0.57376,                0.96109,              0.0005405,              0.0005405,              0.0005405
                    174,                0.65156,                0.75909,                 1.2106,                0.63456,                0.89441,                0.84827,                0.77281,                0.44504,                0.88503,                 1.0319,             0.00053638,             0.00053638,             0.00053638
                    175,                0.66679,                0.80277,                 1.2284,                0.78342,                  0.875,                0.89558,                0.83405,                0.38682,                0.67499,                0.98526,             0.00053225,             0.00053225,             0.00053225
                    176,                0.63752,                0.73269,                 1.2522,                 0.7198,                0.82181,                0.82615,                0.74517,                0.46611,                0.88531,                 1.0149,             0.00052812,             0.00052812,             0.00052812
                    177,                0.65513,                 0.7433,                 1.2301,                0.79688,                0.89615,                0.91374,                0.86034,                0.34311,                0.59337,                0.95839,               0.000524,               0.000524,               0.000524
                    178,                0.62853,                0.79342,                 1.2274,                0.69158,                0.84487,                0.87953,                0.83215,                 0.3443,                0.92765,                0.95589,             0.00051988,             0.00051988,             0.00051988
                    179,                0.61801,                0.78351,                  1.248,                0.79399,                0.79995,                0.83479,                 0.7856,                0.32831,                0.89776,                0.95798,             0.00051575,             0.00051575,             0.00051575
                    180,                0.63717,                 0.7236,                 1.2136,                0.83321,                0.90474,                0.91083,                0.86355,                0.34291,                0.58175,                0.94196,             0.00051163,             0.00051163,             0.00051163
                    181,                0.65428,                0.73008,                 1.2559,                0.72963,                0.91697,                0.85247,                0.81099,                0.30092,                 0.9045,                0.93474,              0.0005075,              0.0005075,              0.0005075
                    182,                0.63152,                0.71934,                 1.1953,                 0.6895,                0.79659,                0.79534,                0.75612,                0.30247,                 1.1504,                0.93735,             0.00050337,             0.00050337,             0.00050337
                    183,                0.60025,                0.73072,                 1.1719,                0.75242,                0.84874,                 0.8529,                 0.8097,                0.31209,                0.94738,                 0.9458,             0.00049925,             0.00049925,             0.00049925
                    184,                0.62017,                0.71853,                 1.1871,                0.71692,                0.84418,                0.88207,                0.83455,                0.32661,                 0.7325,                0.95205,             0.00049513,             0.00049513,             0.00049513
                    185,                0.61352,                0.75618,                 1.2049,                 0.7681,                0.74396,                0.88405,                0.83473,                0.35891,                0.82506,                0.96975,               0.000491,               0.000491,               0.000491
                    186,                0.62733,                0.72986,                  1.219,                0.90671,                0.80416,                 0.9108,                0.85931,                0.38401,                0.61183,                0.97442,             0.00048687,             0.00048687,             0.00048687
                    187,                0.60575,                0.69064,                 1.1971,                0.89386,                0.76554,                0.90789,                0.87206,                0.34717,                0.57526,                0.94769,             0.00048275,             0.00048275,             0.00048275
                    188,                0.64191,                0.73923,                 1.2083,                0.85549,                0.88599,                0.93316,                 0.8737,                0.33807,                0.51988,                0.95227,             0.00047863,             0.00047863,             0.00047863
                    189,                0.60624,                0.70287,                 1.1652,                0.81548,                 0.9196,                0.92622,                0.85358,                0.37394,                0.51853,                0.97667,              0.0004745,              0.0004745,              0.0004745
                    190,                0.61965,                0.67356,                 1.1947,                0.81983,                0.85441,                0.89809,                 0.8499,                0.33189,                0.55553,                0.95659,             0.00047038,             0.00047038,             0.00047038
                    191,                0.59317,                0.65063,                 1.1652,                 0.8722,                0.86423,                0.92661,                0.87043,                0.33741,                 0.5156,                0.94777,             0.00046625,             0.00046625,             0.00046625
                    192,                0.60211,                0.67182,                 1.1733,                0.65035,                0.91214,                0.89415,                 0.8523,                0.33033,                0.91319,                0.95095,             0.00046212,             0.00046212,             0.00046212
                    193,                0.60047,                0.73534,                  1.171,                0.71702,                0.97958,                 0.9061,                0.85421,                0.32937,                0.62722,                0.95309,               0.000458,               0.000458,               0.000458
                    194,                0.59189,                 0.6909,                 1.2103,                0.88459,                0.83539,                0.90046,                0.85425,                0.33448,                0.58797,                0.95306,             0.00045388,             0.00045388,             0.00045388
                    195,                0.60741,                0.74392,                 1.1903,                0.82449,                0.94527,                0.91274,                0.86587,                0.34414,                0.57984,                0.96433,             0.00044975,             0.00044975,             0.00044975
                    196,                0.63724,                0.71731,                 1.2488,                0.79485,                0.84242,                0.90403,                0.84843,                0.33963,                0.89419,                0.95878,             0.00044563,             0.00044563,             0.00044563
                    197,                0.64819,                 0.8066,                 1.2427,                0.78272,                0.89746,                0.91371,                0.85323,                0.34215,                0.67523,                0.95431,              0.0004415,              0.0004415,              0.0004415
                    198,                0.61274,                0.72635,                 1.2015,                0.80814,                0.82706,                0.89147,                0.84089,                0.39751,                0.61751,                0.97488,             0.00043738,             0.00043738,             0.00043738
                    199,                 0.5587,                0.67329,                 1.1641,                0.72324,                0.79105,                0.80308,                0.76721,                0.33031,                 1.0695,                0.94051,             0.00043325,             0.00043325,             0.00043325
                    200,                0.59877,                0.68318,                 1.2226,                0.80727,                0.90275,                0.92598,                0.85425,                0.37003,                0.57163,                 0.9604,             0.00042912,             0.00042912,             0.00042912
                    201,                0.58987,                0.71404,                 1.1789,                0.88048,                0.89262,                   0.95,                0.87357,                 0.3849,                0.57793,                0.96715,               0.000425,               0.000425,               0.000425
                    202,                0.61094,                0.74843,                 1.2056,                0.74775,                 0.9602,                 0.8921,                0.83744,                0.30307,                0.69868,                0.92755,             0.00042087,             0.00042087,             0.00042087
                    203,                 0.6033,                0.70837,                 1.2039,                0.87356,                0.86994,                0.88646,                 0.8328,                0.37627,                0.66791,                 0.9868,             0.00041675,             0.00041675,             0.00041675
                    204,                0.60984,                0.71012,                 1.1789,                0.86528,                    0.8,                0.91027,                0.85966,                0.33498,                0.61367,                0.94375,             0.00041263,             0.00041263,             0.00041263
                    205,                   0.56,                0.62772,                 1.1421,                0.90615,                0.86262,                0.93637,                0.89982,                 0.3281,                0.53234,                0.95158,              0.0004085,              0.0004085,              0.0004085
                    206,                0.55833,                0.62977,                 1.1442,                0.84543,                0.94558,                0.92151,                0.88212,                0.33311,                0.52518,                0.94703,             0.00040438,             0.00040438,             0.00040438
                    207,                0.60217,                0.68255,                 1.1949,                0.90764,                0.86013,                0.92461,                0.87893,                0.31267,                0.50805,                0.92826,             0.00040025,             0.00040025,             0.00040025
                    208,                0.58636,                0.64952,                 1.1936,                0.70289,                0.90001,                0.89686,                 0.8482,                0.33523,                0.67383,                0.94912,             0.00039613,             0.00039613,             0.00039613
                    209,                0.58376,                0.66151,                 1.1723,                  0.845,                   0.85,                0.90161,                0.87017,                0.29865,                0.56765,                0.92786,               0.000392,               0.000392,               0.000392
                    210,                0.57691,                0.64983,                 1.1725,                0.76279,                0.86796,                0.88406,                0.85568,                0.29761,                0.62108,                0.92322,             0.00038788,             0.00038788,             0.00038788
                    211,                0.59356,                0.70007,                 1.1772,                0.77966,                0.90087,                0.90362,                0.86325,                0.35426,                0.55822,                0.94247,             0.00038375,             0.00038375,             0.00038375
                    212,                0.58608,                0.67441,                 1.1787,                0.68395,                0.88737,                0.88339,                0.84386,                0.31572,                0.80545,                0.93111,             0.00037962,             0.00037962,             0.00037962
                    213,                0.59473,                0.65041,                 1.1994,                0.75752,                0.86301,                0.85661,                0.80784,                0.35299,                0.75942,                0.95168,              0.0003755,              0.0003755,              0.0003755
                    214,                0.58203,                0.61926,                 1.1796,                0.87213,                0.86264,                0.92594,                0.89485,                0.31831,                0.51154,                0.93646,             0.00037138,             0.00037138,             0.00037138
                    215,                0.56527,                0.66406,                 1.1664,                0.91175,                0.90888,                0.95369,                0.90261,                0.34894,                0.44047,                0.94519,             0.00036725,             0.00036725,             0.00036725
                    216,                 0.5636,                0.66083,                 1.1545,                0.63918,                0.92399,                 0.8632,                0.81648,                0.31531,                0.81365,                0.92862,             0.00036313,             0.00036313,             0.00036313
                    217,                0.54482,                0.64679,                  1.154,                0.84077,                    0.8,                0.86206,                0.82057,                0.32359,                0.83921,                0.92606,               0.000359,               0.000359,               0.000359
                    218,                0.63202,                0.68412,                  1.225,                0.88829,                0.85362,                 0.9166,                0.85851,                0.34284,                0.60173,                0.93996,             0.00035487,             0.00035487,             0.00035487
                    219,                 0.5804,                0.65695,                 1.1659,                0.82931,                0.88796,                0.93162,                0.88659,                0.32493,                 0.5963,                0.94082,             0.00035075,             0.00035075,             0.00035075
                    220,                0.57491,                0.66713,                 1.1636,                0.77677,                0.85826,                0.86939,                0.82886,                0.33492,                0.75794,                 0.9264,             0.00034663,             0.00034663,             0.00034663
                    221,                0.60423,                0.67922,                 1.1763,                0.68312,                0.86026,                 0.8712,                0.81882,                0.37183,                0.73449,                0.95346,              0.0003425,              0.0003425,              0.0003425
                    222,                0.56605,                0.63281,                  1.167,                0.88612,                 0.8802,                0.93676,                0.89079,                0.33366,                0.47607,                0.93177,             0.00033838,             0.00033838,             0.00033838
                    223,                0.57738,                0.65497,                 1.1596,                0.92661,                0.85431,                 0.9477,                0.88345,                  0.359,                0.46315,                0.95253,             0.00033425,             0.00033425,             0.00033425
                    224,                0.57912,                0.63052,                 1.1589,                 0.8781,                0.89611,                0.94609,                0.90572,                0.31582,                0.45644,                0.92215,             0.00033013,             0.00033013,             0.00033013
                    225,                0.56474,                0.69072,                 1.1808,                0.88424,                0.89864,                0.93039,                0.88859,                0.34177,                0.48508,                0.93463,               0.000326,               0.000326,               0.000326
                    226,                0.56296,                0.64336,                 1.1526,                 0.9033,                0.91929,                0.92076,                0.87967,                0.30715,                0.50856,                0.92674,             0.00032188,             0.00032188,             0.00032188
                    227,                0.57017,                0.61373,                  1.156,                0.93256,                0.84533,                0.92765,                0.87517,                0.32495,                0.47974,                0.92691,             0.00031775,             0.00031775,             0.00031775
                    228,                0.55516,                0.62827,                 1.1433,                0.88838,                0.85197,                0.92714,                0.89696,                0.30351,                0.46291,                0.91457,             0.00031362,             0.00031362,             0.00031362
                    229,                0.53467,                0.64762,                 1.1353,                0.92046,                0.81789,                0.92123,                0.86905,                0.35697,                0.56021,                 0.9447,              0.0003095,              0.0003095,              0.0003095
                    230,                0.57652,                0.64671,                 1.1641,                0.66974,                0.89094,                0.83173,                0.78275,                0.33068,                 1.0158,                0.93544,             0.00030538,             0.00030538,             0.00030538
                    231,                0.57622,                0.68571,                 1.1575,                0.79464,                  0.875,                0.89514,                0.85872,                0.30644,                0.67319,                0.91704,             0.00030125,             0.00030125,             0.00030125
                    232,                 0.5492,                0.63996,                 1.1491,                0.84544,                0.91497,                0.92401,                0.88073,                0.33251,                 0.4666,                0.92145,             0.00029713,             0.00029713,             0.00029713
                    233,                0.54839,                0.64967,                 1.1388,                0.89375,                0.86777,                 0.9182,                0.89258,                0.30075,                  0.466,                0.91399,               0.000293,               0.000293,               0.000293
                    234,                0.53079,                0.57022,                 1.1287,                0.87994,                0.92185,                0.93806,                 0.9022,                0.30779,                0.47407,                 0.9245,             0.00028888,             0.00028888,             0.00028888
                    235,                0.58525,                0.63059,                 1.1722,                0.84123,                0.90785,                0.93322,                0.88708,                0.34545,                0.48522,                0.95011,             0.00028475,             0.00028475,             0.00028475
                    236,                0.58718,                0.64248,                 1.1852,                0.80988,                0.79583,                0.88809,                0.83029,                0.34056,                0.81186,                0.93546,             0.00028063,             0.00028063,             0.00028063
                    237,                0.61088,                0.60401,                 1.1925,                0.84445,                0.88918,                0.91462,                0.87031,                0.28733,                0.52801,                0.91019,              0.0002765,              0.0002765,              0.0002765
                    238,                0.54359,                0.59571,                 1.1618,                0.89304,                0.91906,                0.93414,                0.90319,                0.28614,                0.41555,                0.90816,             0.00027237,             0.00027237,             0.00027237
                    239,                0.61462,                0.68102,                 1.2031,                0.90212,                0.83332,                0.94776,                 0.9151,                 0.2829,                0.53006,                0.91605,             0.00026825,             0.00026825,             0.00026825
                    240,                0.51368,                0.59527,                 1.1234,                0.80673,                   0.85,                0.92258,                0.87485,                0.31565,                0.69505,                0.93044,             0.00026413,             0.00026413,             0.00026413
                    241,                0.53554,                0.57507,                  1.141,                0.82324,                  0.925,                0.93385,                0.88945,                0.30918,                0.52125,                0.91709,                0.00026,                0.00026,                0.00026
                    242,                 0.5542,                0.61409,                 1.1561,                 0.9325,                0.89261,                0.92753,                0.89855,                 0.3079,                0.41724,                0.91618,             0.00025587,             0.00025587,             0.00025587
                    243,                0.53934,                0.58988,                 1.1461,                0.83881,                0.90245,                0.93924,                0.90708,                0.31353,                0.47721,                0.92356,             0.00025175,             0.00025175,             0.00025175
                    244,                0.56008,                0.58173,                 1.1676,                0.90038,                0.93178,                0.93892,                0.89201,                0.29536,                0.48437,                0.92735,             0.00024762,             0.00024762,             0.00024762
                    245,                0.54207,                0.56873,                 1.1399,                0.94124,                0.91868,                0.93583,                0.90821,                0.31093,                0.47556,                0.92614,              0.0002435,              0.0002435,              0.0002435
                    246,                0.57509,                0.63168,                 1.1735,                0.93262,                0.87026,                0.92298,                0.88552,                0.32525,                0.48691,                 0.9255,             0.00023938,             0.00023938,             0.00023938
                    247,                0.54582,                 0.6106,                 1.1573,                0.83226,                0.84023,                0.90758,                0.87746,                0.30869,                0.64179,                0.91362,             0.00023525,             0.00023525,             0.00023525
                    248,                0.56423,                 0.6155,                 1.1459,                0.81816,                0.84487,                0.90505,                0.85744,                0.32395,                0.66955,                0.92338,             0.00023112,             0.00023112,             0.00023112
                    249,                0.55143,                0.63324,                 1.1496,                0.94261,                 0.9087,                0.93798,                 0.8847,                0.31874,                0.44004,                 0.9213,               0.000227,               0.000227,               0.000227
                    250,                0.51391,                  0.555,                 1.1219,                0.80333,                0.91784,                0.92015,                0.87394,                0.31461,                0.51706,                0.92474,             0.00022288,             0.00022288,             0.00022288
                    251,                0.53843,                0.59057,                 1.1438,                0.85601,                  0.875,                0.90401,                 0.8643,                0.32752,                0.50031,                 0.9287,             0.00021875,             0.00021875,             0.00021875
                    252,                0.59471,                0.61209,                 1.1747,                0.85671,                0.85668,                0.90071,                0.86169,                 0.3319,                0.53964,                0.92669,             0.00021462,             0.00021462,             0.00021462
                    253,                0.55665,                0.65063,                 1.1709,                0.82196,                0.85195,                 0.8956,                0.87002,                0.29138,                0.62774,                 0.9053,              0.0002105,              0.0002105,              0.0002105
                    254,                0.50256,                0.59234,                 1.1173,                0.85308,                0.89528,                0.91076,                0.88078,                0.30685,                0.51628,                0.90577,             0.00020637,             0.00020637,             0.00020637
                    255,                0.53035,                0.60873,                 1.1448,                0.86458,                0.85639,                0.92308,                0.89565,                0.29384,                0.52069,                0.90459,             0.00020225,             0.00020225,             0.00020225
                    256,                0.53108,                0.54372,                 1.1671,                0.86999,                0.89578,                0.94457,                 0.9121,                 0.3093,                0.42431,                 0.9133,             0.00019813,             0.00019813,             0.00019813
                    257,                0.57036,                0.59507,                 1.1822,                 0.7888,                0.91401,                0.93396,                0.89328,                 0.3185,                 0.5242,                0.92123,               0.000194,               0.000194,               0.000194
                    258,                0.50486,                0.54855,                 1.1144,                0.74033,                   0.95,                0.93092,                0.90459,                0.29611,                0.50649,                0.91909,             0.00018987,             0.00018987,             0.00018987
                    259,                0.49569,                0.51361,                 1.1168,                0.83984,                   0.95,                0.93228,                0.89782,                0.30941,                0.41545,                0.92196,             0.00018575,             0.00018575,             0.00018575
                    260,                 0.5446,                0.57575,                 1.1436,                0.84206,                0.92073,                0.92749,                0.90387,                0.26997,                0.44901,                0.91073,             0.00018163,             0.00018163,             0.00018163
                    261,                  0.508,                0.54597,                 1.1191,                0.85935,                0.90019,                0.93632,                0.90466,                0.29343,                0.43909,                0.92018,              0.0001775,              0.0001775,              0.0001775
                    262,                0.49067,                0.53687,                 1.0969,                0.89648,                0.83368,                0.93621,                0.89953,                0.30254,                0.49918,                0.92245,             0.00017338,             0.00017338,             0.00017338
                    263,                0.52878,                0.52792,                 1.1547,                0.85231,                0.87019,                0.92265,                0.87428,                 0.3009,                0.50743,                0.91893,             0.00016925,             0.00016925,             0.00016925
                    264,                0.52324,                0.56867,                 1.1434,                0.74686,                0.91859,                0.91704,                0.88979,                0.29954,                0.55071,                0.91664,             0.00016512,             0.00016512,             0.00016512
                    265,                0.51088,                0.56494,                 1.0974,                0.71883,                0.94062,                   0.92,                0.88755,                0.29602,                0.52026,                0.91405,               0.000161,               0.000161,               0.000161
                    266,                0.51382,                0.55266,                 1.1199,                0.89127,                0.83291,                0.92809,                0.88917,                0.30365,                 0.4774,                0.91866,             0.00015688,             0.00015688,             0.00015688
                    267,                0.49237,                 0.5546,                 1.0929,                0.92959,                0.88189,                0.93406,                0.89972,                  0.303,                0.47841,                0.91837,             0.00015275,             0.00015275,             0.00015275
                    268,                0.50326,                0.57059,                 1.1193,                0.83564,                0.89427,                0.92718,                0.89131,                0.28702,                0.59617,                0.90385,             0.00014862,             0.00014862,             0.00014862
                    269,                0.50816,                0.59813,                  1.139,                0.90445,                0.89443,                0.93349,                0.89948,                0.30244,                0.43935,                0.90848,              0.0001445,              0.0001445,              0.0001445
                    270,                0.50771,                0.53218,                 1.0952,                0.89361,                   0.95,                0.93567,                0.90204,                0.30451,                0.42743,                0.90605,             0.00014038,             0.00014038,             0.00014038
                    271,                0.52591,                0.57311,                 1.1364,                0.91863,                0.86252,                0.92875,                0.90429,                0.30785,                0.46617,                 0.9093,             0.00013625,             0.00013625,             0.00013625
                    272,                0.49737,                0.54416,                 1.1094,                 0.8734,                   0.95,                0.92771,                 0.9046,                0.29032,                0.46652,                0.90626,             0.00013212,             0.00013212,             0.00013212
                    273,                 0.5159,                0.58437,                 1.1414,                0.89395,                  0.925,                0.92795,                0.90262,                0.29473,                0.47039,                0.91036,               0.000128,               0.000128,               0.000128
                    274,                0.50422,                0.49255,                 1.1116,                0.92648,                0.94257,                0.93905,                0.90779,                0.29979,                0.43512,                0.91171,             0.00012387,             0.00012387,             0.00012387
                    275,                 0.5194,                0.55571,                 1.1262,                0.93712,                 0.9424,                0.95137,                0.92164,                0.29539,                0.39793,                0.90872,             0.00011975,             0.00011975,             0.00011975
                    276,                0.48363,                0.52234,                 1.0991,                 0.8819,                0.86747,                0.93461,                0.90237,                0.29341,                0.47169,                0.91263,             0.00011563,             0.00011563,             0.00011563
                    277,                0.49967,                0.49584,                 1.1135,                0.87995,                0.87332,                0.92702,                0.89797,                0.28934,                0.52772,                0.90908,              0.0001115,              0.0001115,              0.0001115
                    278,                0.53317,                0.53815,                 1.1408,                0.87503,                  0.875,                0.93149,                0.91066,                0.28082,                0.47397,                0.90412,             0.00010737,             0.00010737,             0.00010737
                    279,                0.50668,                0.51616,                 1.1134,                 0.9153,                0.90674,                0.93009,                0.89534,                0.32336,                0.45481,                0.91931,             0.00010325,             0.00010325,             0.00010325
                    280,                0.49412,                0.55912,                 1.1104,                0.94437,                0.86577,                0.92487,                0.88011,                0.34317,                0.48896,                0.92856,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                0.51502,                0.55281,                 1.1229,                0.93975,                0.87277,                0.92963,                0.89312,                0.32027,                0.48175,                0.91537,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                0.50756,                 0.5666,                 1.1087,                0.90193,                0.93023,                0.93685,                0.91551,                0.28328,                0.43083,                0.90038,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.50221,                0.54139,                 1.1145,                0.93421,                0.88058,                 0.9356,                0.91239,                0.28215,                 0.4323,                0.90161,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                0.47495,                0.51401,                 1.1044,                 0.9287,                0.94246,                0.94182,                0.90386,                0.29904,                 0.4146,                0.90536,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.54023,                0.56215,                 1.1722,                 0.9302,                0.93584,                 0.9387,                0.90634,                0.29114,                0.40871,                0.89939,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                0.46348,                0.49763,                 1.1016,                0.93318,                0.94304,                0.93892,                0.90899,                0.28965,                0.41496,                0.89697,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.46196,                0.51234,                 1.0765,                0.92261,                0.93564,                0.94517,                0.91696,                0.29566,                0.42382,                 0.9017,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                0.47638,                0.50619,                 1.1023,                0.91281,                0.87473,                 0.9439,                0.91547,                0.29659,                0.45557,                 0.9047,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.49931,                0.53567,                 1.1235,                0.92122,                 0.8553,                0.94063,                 0.9125,                0.30238,                0.45535,                0.90679,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                0.53385,                0.55937,                 1.1242,                0.93227,                0.85771,                0.93357,                0.90608,                0.29248,                0.46048,                0.90074,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.32941,                 0.4504,                0.96414,                0.91954,                0.89355,                0.93699,                0.90654,                 0.2886,                0.43622,                0.89882,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.32988,                 0.3714,                0.95514,                0.90783,                   0.95,                0.93983,                0.90515,                0.29517,                0.41448,                0.90121,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.33978,                 0.4209,                0.97738,                0.89984,                0.93815,                0.93562,                 0.8992,                0.30111,                0.43304,                0.90451,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.34973,                0.40146,                0.96503,                0.83206,                0.94822,                0.93751,                 0.8936,                 0.3001,                0.48401,                0.90385,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                0.32722,                0.36321,                0.95781,                0.82445,                0.94165,                0.93126,                0.89931,                0.29895,                0.54097,                 0.8997,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.31607,                0.37157,                 0.9342,                0.88638,                0.84458,                0.93095,                0.89852,                0.30378,                0.56215,                0.89975,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.32555,                0.37174,                 0.9419,                 0.8208,                 0.9268,                0.93126,                0.89533,                0.30521,                0.55419,                0.90072,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.33011,                0.36018,                0.97006,                0.87854,                0.85931,                0.93103,                0.89806,                0.30046,                0.53962,                0.89783,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.30662,                0.35091,                0.94017,                0.87936,                0.86268,                 0.9315,                0.90624,                0.29524,                0.53499,                 0.8956,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.31489,                0.35765,                0.95411,                0.89411,                0.86776,                0.93525,                0.91241,                0.28995,                0.50638,                 0.8947,             1.6625e-05,             1.6625e-05,             1.6625e-05
