                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.63655,                0.89312,                 1.2153,                0.37817,                0.64303,                0.63236,                  0.567,                0.55919,                 2.0933,                 1.1637,             0.00056839,             0.00056839,             0.00056839
                    150,                0.65457,                0.91279,                 1.2029,                0.83196,                0.79687,                 0.8293,                0.75657,                0.49425,                0.84111,                 1.1356,             0.00056472,             0.00056472,             0.00056472
                    151,                0.61365,                0.78141,                 1.1813,                0.82031,                0.79058,                0.88345,                0.77967,                0.56267,                0.79067,                 1.1738,             0.00056105,             0.00056105,             0.00056105
                    152,                0.61982,                0.84018,                 1.1804,                0.67972,                0.75671,                0.84231,                0.76024,                0.56499,                 1.2124,                 1.1915,             0.00055739,             0.00055739,             0.00055739
                    153,                0.63792,                 0.9078,                 1.2034,                0.75726,                0.76587,                  0.866,                0.76799,                 0.5532,                 1.0783,                 1.1768,             0.00055372,             0.00055372,             0.00055372
                    154,                  0.634,                0.83609,                 1.1897,                0.80687,                0.70876,                0.80729,                0.74226,                0.51342,                  0.995,                 1.1386,             0.00055006,             0.00055006,             0.00055006
                    155,                0.66167,                0.88233,                 1.1992,                0.83517,                 0.7523,                0.86717,                0.78017,                0.54088,                 0.9122,                 1.1788,             0.00054639,             0.00054639,             0.00054639
                    156,                0.67544,                0.91359,                 1.2254,                0.76062,                0.84944,                0.88637,                0.80501,                0.52838,                0.83387,                 1.1578,             0.00054272,             0.00054272,             0.00054272
                    157,                0.65112,                0.88999,                 1.2058,                0.78343,                0.77946,                0.83304,                0.71706,                0.56874,                 0.9465,                 1.1632,             0.00053906,             0.00053906,             0.00053906
                    158,                0.66678,                0.94016,                 1.1981,                0.66961,                0.68146,                 0.7466,                 0.6687,                0.52841,                 1.2411,                 1.1529,             0.00053539,             0.00053539,             0.00053539
                    159,                0.63937,                0.84637,                 1.2034,                0.82382,                0.79888,                0.87496,                0.79802,                0.49259,                0.79322,                  1.113,             0.00053172,             0.00053172,             0.00053172
                    160,                0.61815,                0.86175,                 1.1751,                0.55777,                0.80129,                0.70201,                0.62389,                0.54926,                 1.3431,                 1.1661,             0.00052806,             0.00052806,             0.00052806
                    161,                0.66062,                0.85573,                 1.2191,                0.72474,                0.70909,                0.79817,                0.73026,                0.48361,                0.97066,                 1.1485,             0.00052439,             0.00052439,             0.00052439
                    162,                0.62096,                0.83765,                 1.1814,                0.82384,                0.71298,                0.84362,                0.76351,                0.51285,                0.82993,                 1.1699,             0.00052073,             0.00052073,             0.00052073
                    163,                0.58311,                0.77206,                 1.1522,                0.78403,                0.85384,                 0.8705,                0.79431,                0.48962,                0.77063,                 1.1428,             0.00051706,             0.00051706,             0.00051706
                    164,                0.62538,                0.82112,                 1.1747,                0.74794,                0.87109,                0.86629,                0.76637,                0.53941,                0.85135,                 1.1853,             0.00051339,             0.00051339,             0.00051339
                    165,                0.64572,                0.80653,                 1.2047,                0.77386,                0.72457,                0.83708,                0.72743,                0.58051,                0.94237,                 1.2001,             0.00050973,             0.00050973,             0.00050973
                    166,                0.62644,                 0.7974,                 1.1789,                0.78841,                0.81934,                0.87548,                0.78163,                0.53707,                0.74222,                 1.1661,             0.00050606,             0.00050606,             0.00050606
                    167,                 0.6408,                0.80075,                 1.1793,                0.75138,                0.87333,                0.84753,                0.77076,                0.51767,                0.80575,                 1.1608,             0.00050239,             0.00050239,             0.00050239
                    168,                0.61843,                0.82885,                 1.1794,                0.77731,                0.79524,                 0.8686,                0.78865,                0.50928,                0.78842,                 1.1518,             0.00049873,             0.00049873,             0.00049873
                    169,                0.63503,                0.80119,                 1.1822,                0.69853,                0.69669,                0.76493,                0.69236,                0.52206,                  1.049,                 1.1543,             0.00049506,             0.00049506,             0.00049506
                    170,                0.66251,                0.82326,                 1.2256,                0.85108,                0.73921,                0.84558,                0.77261,                  0.531,                0.82328,                 1.1829,              0.0004914,              0.0004914,              0.0004914
                    171,                0.62178,                0.79548,                 1.1594,                0.84211,                  0.777,                 0.8385,                0.75646,                0.55845,                0.85156,                 1.1891,             0.00048773,             0.00048773,             0.00048773
                    172,                 0.5967,                0.73861,                 1.1517,                0.81647,                0.82809,                0.84533,                 0.7726,                 0.5017,                0.82409,                 1.1381,             0.00048406,             0.00048406,             0.00048406
                    173,                0.63574,                0.81912,                 1.1692,                0.84393,                0.76546,                0.85502,                0.75518,                0.57671,                0.87284,                 1.1839,              0.0004804,              0.0004804,              0.0004804
                    174,                0.62795,                0.77981,                 1.1742,                0.83537,                0.67663,                0.82317,                0.74924,                0.51293,                0.89962,                 1.1659,             0.00047673,             0.00047673,             0.00047673
                    175,                0.64331,                0.83634,                 1.1749,                0.81194,                0.78557,                0.80927,                0.73589,                0.48362,                0.94443,                 1.1422,             0.00047306,             0.00047306,             0.00047306
                    176,                0.60184,                0.78166,                 1.1736,                0.84046,                0.80765,                0.86789,                0.78882,                0.49068,                0.80795,                 1.1637,              0.0004694,              0.0004694,              0.0004694
                    177,                0.56956,                0.75581,                 1.1439,                0.70857,                0.76517,                0.80407,                0.72264,                0.51822,                 1.0409,                 1.1843,             0.00046573,             0.00046573,             0.00046573
                    178,                0.57437,                0.70311,                 1.1503,                0.77509,                0.83594,                0.85652,                0.77836,                0.52662,                0.86971,                  1.178,             0.00046206,             0.00046206,             0.00046206
                    179,                0.58762,                   0.71,                 1.1516,                0.67636,                0.73664,                0.73698,                0.67102,                0.53425,                 1.4343,                  1.148,              0.0004584,              0.0004584,              0.0004584
                    180,                0.60754,                0.80349,                 1.1662,                0.87337,                0.75538,                0.85368,                0.77141,                0.50828,                0.83258,                  1.138,             0.00045473,             0.00045473,             0.00045473
                    181,                0.56998,                0.74866,                 1.1497,                0.70912,                0.81294,                  0.825,                0.74313,                0.49375,                0.95346,                 1.1482,             0.00045107,             0.00045107,             0.00045107
                    182,                0.57881,                 0.7638,                 1.1564,                0.81827,                 0.8213,                 0.8732,                0.79491,                0.51437,                0.78777,                  1.165,              0.0004474,              0.0004474,              0.0004474
                    183,                0.60952,                0.72733,                 1.1953,                0.80184,                0.80532,                0.85722,                0.77552,                0.53699,                 0.8164,                 1.1884,             0.00044373,             0.00044373,             0.00044373
                    184,                0.60104,                0.79205,                 1.1763,                0.83542,                0.77678,                0.82649,                0.76168,                0.53635,                 0.7779,                 1.1648,             0.00044007,             0.00044007,             0.00044007
                    185,                0.60359,                0.73941,                 1.1472,                0.77534,                0.82652,                0.83052,                0.77514,                0.52619,                 0.7807,                 1.1741,              0.0004364,              0.0004364,              0.0004364
                    186,                0.60373,                0.82408,                 1.1713,                0.78119,                0.67936,                0.76117,                 0.6966,                0.51537,                 1.0892,                 1.1439,             0.00043273,             0.00043273,             0.00043273
                    187,                0.60571,                0.80538,                 1.1623,                0.82504,                0.81765,                0.85802,                0.79473,                0.48553,                0.68698,                 1.1093,             0.00042907,             0.00042907,             0.00042907
                    188,                0.58872,                 0.7185,                 1.1499,                0.87603,                0.73384,                 0.8594,                0.78481,                0.51417,                0.81162,                 1.1406,              0.0004254,              0.0004254,              0.0004254
                    189,                0.61284,                 0.7597,                 1.1559,                0.87323,                  0.814,                0.88298,                0.80659,                0.49119,                0.74912,                 1.1359,             0.00042174,             0.00042174,             0.00042174
                    190,                0.59707,                0.72852,                 1.1597,                0.78954,                0.80508,                0.84055,                0.76238,                0.52433,                0.89687,                 1.1696,             0.00041807,             0.00041807,             0.00041807
                    191,                0.58283,                0.71985,                 1.1398,                0.67334,                0.71841,                0.75089,                0.68052,                0.49814,                 1.1971,                 1.1586,              0.0004144,              0.0004144,              0.0004144
                    192,                0.57696,                0.73005,                 1.1271,                0.77521,                0.79982,                0.82545,                0.74026,                 0.5058,                0.97531,                 1.1799,             0.00041074,             0.00041074,             0.00041074
                    193,                0.59597,                0.75208,                 1.1736,                  0.832,                0.80941,                 0.8756,                0.79663,                 0.5208,                0.85111,                 1.1638,             0.00040707,             0.00040707,             0.00040707
                    194,                0.57844,                0.72843,                 1.1607,                 0.7797,                0.82831,                0.87233,                0.79223,                0.55895,                0.95893,                 1.1866,              0.0004034,              0.0004034,              0.0004034
                    195,                0.53701,                0.64732,                 1.1148,                0.87776,                0.73493,                0.84627,                0.77184,                0.52599,                0.90086,                 1.1709,             0.00039974,             0.00039974,             0.00039974
                    196,                0.62026,                0.74256,                 1.1711,                0.87323,                0.69874,                0.85739,                0.78273,                0.53019,                0.91963,                 1.1512,             0.00039607,             0.00039607,             0.00039607
                    197,                0.57215,                0.69476,                 1.1513,                0.81261,                0.68905,                0.84127,                0.77224,                0.52329,                0.92141,                 1.1612,             0.00039241,             0.00039241,             0.00039241
                    198,                0.62098,                0.74179,                 1.1708,                0.66524,                0.87045,                0.82015,                0.74301,                 0.5225,                0.94389,                 1.1858,             0.00038874,             0.00038874,             0.00038874
                    199,                0.57173,                0.75697,                  1.144,                  0.773,                0.80615,                0.82369,                0.76962,                0.53296,                 0.8367,                 1.1724,             0.00038507,             0.00038507,             0.00038507
                    200,                0.57204,                0.69874,                 1.1216,                0.82823,                0.77159,                0.87034,                0.80529,                0.45525,                0.77494,                  1.079,             0.00038141,             0.00038141,             0.00038141
                    201,                 0.5765,                0.69076,                 1.1428,                0.81063,                0.82815,                0.86826,                0.79405,                0.50386,                0.78232,                 1.1238,             0.00037774,             0.00037774,             0.00037774
                    202,                0.58979,                0.70007,                 1.1486,                0.82476,                0.75181,                0.81671,                0.76333,                0.50561,                0.90443,                 1.1504,             0.00037407,             0.00037407,             0.00037407
                    203,                0.58408,                0.66295,                 1.1552,                0.85043,                0.73304,                0.82921,                0.74423,                0.52599,                0.86508,                 1.1675,             0.00037041,             0.00037041,             0.00037041
                    204,                0.55414,                0.65662,                 1.1165,                0.88215,                 0.8053,                0.85896,                0.77851,                0.50368,                0.77996,                 1.1483,             0.00036674,             0.00036674,             0.00036674
                    205,                 0.5477,                0.67525,                 1.1108,                0.67499,                0.80466,                0.83083,                0.75033,                0.54959,                0.92286,                 1.1795,             0.00036307,             0.00036307,             0.00036307
                    206,                0.52324,                0.67598,                 1.1135,                0.76882,                0.78132,                0.82701,                0.75839,                0.52301,                0.98502,                 1.1649,             0.00035941,             0.00035941,             0.00035941
                    207,                0.55108,                0.68903,                 1.1197,                0.79303,                0.69914,                0.79703,                0.75685,                0.49843,                 1.0393,                 1.1491,             0.00035574,             0.00035574,             0.00035574
                    208,                0.57828,                0.67863,                 1.1134,                0.72615,                0.83905,                0.84821,                0.79009,                0.49946,                0.83272,                 1.1731,             0.00035208,             0.00035208,             0.00035208
                    209,                0.57649,                0.72227,                 1.1382,                0.74518,                0.88565,                0.84597,                0.77161,                  0.496,                0.84226,                 1.1607,             0.00034841,             0.00034841,             0.00034841
                    210,                0.55058,                0.67473,                  1.128,                0.86301,                0.71718,                0.83985,                 0.7702,                0.47937,                0.90448,                 1.1455,             0.00034474,             0.00034474,             0.00034474
                    211,                 0.5582,                0.66209,                 1.1376,                0.87799,                0.76808,                0.86439,                 0.7945,                0.47435,                0.84395,                 1.1192,             0.00034108,             0.00034108,             0.00034108
                    212,                0.56243,                0.66168,                 1.1435,                 0.7822,                0.67563,                 0.7971,                0.73093,                 0.5289,                 1.1732,                 1.1687,             0.00033741,             0.00033741,             0.00033741
                    213,                0.59198,                0.72634,                 1.1659,                0.82364,                0.74799,                0.80961,                0.74331,                0.50278,                 1.1165,                 1.1522,             0.00033374,             0.00033374,             0.00033374
                    214,                0.54693,                0.71575,                 1.1055,                0.84027,                0.82109,                0.84247,                0.76499,                0.51586,                0.93172,                 1.1662,             0.00033008,             0.00033008,             0.00033008
                    215,                0.52883,                0.66735,                 1.1255,                0.80744,                0.82709,                0.85918,                0.77858,                0.49497,                0.83628,                 1.1492,             0.00032641,             0.00032641,             0.00032641
                    216,                0.55321,                0.64817,                 1.1303,                0.82585,                 0.8125,                0.86644,                0.78807,                0.50614,                0.79997,                 1.1552,             0.00032275,             0.00032275,             0.00032275
                    217,                 0.5504,                0.68382,                 1.1363,                0.86064,                0.78831,                0.87491,                0.79699,                 0.5144,                0.82761,                 1.1792,             0.00031908,             0.00031908,             0.00031908
                    218,                 0.5673,                 0.6516,                 1.1345,                 0.8079,                0.79412,                0.81424,                0.76367,                0.49393,                0.86856,                  1.162,             0.00031541,             0.00031541,             0.00031541
                    219,                0.55794,                0.67092,                 1.1289,                0.72606,                0.75412,                 0.7611,                0.71036,                0.52719,                 1.1277,                 1.1621,             0.00031175,             0.00031175,             0.00031175
                    220,                0.55968,                 0.6789,                  1.128,                0.82553,                0.78363,                0.83839,                0.76788,                0.50989,                0.82067,                 1.1397,             0.00030808,             0.00030808,             0.00030808
                    221,                0.57779,                0.70384,                 1.1433,                0.70562,                0.87895,                0.81826,                0.76316,                0.50738,                0.92289,                 1.1566,             0.00030441,             0.00030441,             0.00030441
                    222,                0.55241,                0.65103,                 1.1337,                0.77969,                0.75002,                0.83158,                0.77268,                0.48508,                0.95662,                 1.1395,             0.00030075,             0.00030075,             0.00030075
                    223,                0.55674,                0.67341,                 1.1379,                0.85937,                0.75695,                0.86113,                0.79428,                0.52735,                0.79446,                 1.1668,             0.00029708,             0.00029708,             0.00029708
                    224,                0.57485,                0.68877,                 1.1464,                 0.6808,                0.71435,                0.79602,                0.73155,                 0.5199,                 1.2635,                  1.156,             0.00029342,             0.00029342,             0.00029342
                    225,                0.56351,                0.69502,                 1.1183,                0.89413,                0.80634,                0.84727,                0.78452,                0.46959,                0.79098,                  1.118,             0.00028975,             0.00028975,             0.00028975
                    226,                0.55373,                 0.6958,                 1.1409,                0.73818,                0.83161,                0.82974,                0.74962,                0.52708,                0.90487,                 1.1587,             0.00028608,             0.00028608,             0.00028608
                    227,                0.60002,                0.68923,                 1.1565,                0.80092,                0.73191,                0.82207,                 0.7523,                0.51145,                0.95294,                 1.1586,             0.00028242,             0.00028242,             0.00028242
                    228,                0.56868,                0.64749,                 1.1448,                0.79786,                0.80411,                0.83922,                0.77863,                0.48689,                0.90623,                 1.1626,             0.00027875,             0.00027875,             0.00027875
                    229,                0.56729,                0.66806,                 1.1348,                0.88459,                0.75372,                0.83891,                0.77042,                0.49296,                0.91995,                 1.1542,             0.00027508,             0.00027508,             0.00027508
                    230,                0.54865,                0.65908,                 1.1266,                0.89239,                0.74472,                 0.8457,                0.78925,                0.45678,                0.82263,                 1.1072,             0.00027142,             0.00027142,             0.00027142
                    231,                0.51954,                0.59519,                 1.0843,                0.80915,                0.80566,                 0.8641,                0.80128,                0.45345,                0.82661,                 1.1002,             0.00026775,             0.00026775,             0.00026775
                    232,                0.53973,                0.63114,                 1.1307,                0.77794,                0.78223,                0.83241,                0.76632,                0.46822,                0.89711,                 1.1024,             0.00026408,             0.00026408,             0.00026408
                    233,                0.56347,                0.61523,                 1.1516,                0.87991,                0.74891,                0.84148,                0.77107,                 0.5034,                0.84221,                 1.1411,             0.00026042,             0.00026042,             0.00026042
                    234,                0.52899,                0.59919,                 1.0981,                 0.7948,                0.79317,                0.82201,                0.74768,                0.49574,                0.88603,                 1.1471,             0.00025675,             0.00025675,             0.00025675
                    235,                0.54702,                 0.6367,                 1.1146,                0.81234,                0.82749,                0.83639,                0.78224,                0.49825,                0.85991,                 1.1377,             0.00025309,             0.00025309,             0.00025309
                    236,                0.53825,                0.60315,                  1.138,                0.82882,                0.79412,                0.81736,                0.77677,                0.49108,                0.81299,                 1.1229,             0.00024942,             0.00024942,             0.00024942
                    237,                0.52636,                0.61899,                 1.1011,                0.80435,                0.80365,                0.82334,                0.77224,                0.49294,                0.82809,                 1.1252,             0.00024575,             0.00024575,             0.00024575
                    238,                0.54587,                0.63062,                 1.1258,                0.88001,                0.77987,                0.85486,                0.77982,                0.47919,                0.79166,                 1.1026,             0.00024209,             0.00024209,             0.00024209
                    239,                0.53147,                0.62065,                 1.1136,                0.82992,                0.74447,                0.85867,                0.80639,                0.46781,                0.77676,                 1.1088,             0.00023842,             0.00023842,             0.00023842
                    240,                0.50823,                0.59334,                 1.0827,                 0.8179,                0.77557,                0.83501,                0.77191,                0.51029,                0.90907,                 1.1636,             0.00023475,             0.00023475,             0.00023475
                    241,                0.52254,                0.66495,                   1.11,                0.84739,                0.78674,                0.84999,                0.79577,                0.49212,                0.84952,                 1.1543,             0.00023109,             0.00023109,             0.00023109
                    242,                 0.5356,                0.62425,                 1.1066,                0.83369,                0.80674,                0.82303,                0.76722,                0.48553,                0.85713,                  1.149,             0.00022742,             0.00022742,             0.00022742
                    243,                0.54791,                 0.6477,                 1.1135,                0.80375,                0.81981,                0.82875,                0.77407,                0.46539,                 0.8573,                 1.1407,             0.00022376,             0.00022376,             0.00022376
                    244,                0.53685,                0.58517,                 1.1265,                0.84821,                0.78611,                0.86146,                0.78937,                0.49709,                0.78585,                 1.1303,             0.00022009,             0.00022009,             0.00022009
                    245,                0.52817,                0.61052,                 1.1184,                0.81407,                0.80358,                0.86045,                0.79794,                0.46491,                0.81086,                 1.0991,             0.00021642,             0.00021642,             0.00021642
                    246,                0.53112,                0.62546,                 1.1235,                0.82271,                0.84463,                0.85689,                0.79003,                0.49311,                0.86804,                 1.1194,             0.00021276,             0.00021276,             0.00021276
                    247,                0.52912,                0.59693,                  1.102,                0.79474,                 0.8082,                0.84128,                0.78544,                0.48583,                0.89046,                 1.1385,             0.00020909,             0.00020909,             0.00020909
                    248,                0.51362,                0.59249,                 1.0976,                0.85643,                0.71945,                0.81327,                0.78167,                0.49539,                0.96293,                 1.1505,             0.00020542,             0.00020542,             0.00020542
                    249,                0.53429,                0.64993,                 1.1086,                0.77267,                0.78588,                0.85213,                  0.792,                0.46612,                 1.0273,                 1.1117,             0.00020176,             0.00020176,             0.00020176
                    250,                0.54597,                0.67312,                 1.1144,                0.85193,                0.72164,                0.87044,                0.81747,                0.44831,                0.86181,                 1.0876,             0.00019809,             0.00019809,             0.00019809
                    251,                0.54204,                0.58066,                 1.1295,                0.82137,                0.81936,                0.86576,                0.80894,                 0.4701,                 0.7654,                 1.1016,             0.00019442,             0.00019442,             0.00019442
                    252,                0.49759,                0.60947,                 1.0824,                0.87999,                0.79733,                0.86482,                0.80957,                0.43797,                0.83439,                 1.0767,             0.00019076,             0.00019076,             0.00019076
                    253,                 0.5226,                0.59984,                 1.1148,                0.81723,                0.80552,                0.84011,                0.77998,                0.45028,                 1.0044,                 1.0891,             0.00018709,             0.00018709,             0.00018709
                    254,                0.50635,                0.57717,                 1.1056,                0.81874,                0.77408,                 0.8561,                0.79137,                0.47024,                0.93578,                 1.1175,             0.00018343,             0.00018343,             0.00018343
                    255,                0.55647,                0.67623,                 1.1369,                0.85656,                0.74033,                0.85196,                0.78913,                0.49739,                0.87677,                 1.1466,             0.00017976,             0.00017976,             0.00017976
                    256,                0.49668,                0.57369,                 1.0956,                0.85834,                0.82604,                0.85794,                0.79331,                0.46659,                0.79676,                 1.1168,             0.00017609,             0.00017609,             0.00017609
                    257,                 0.5089,                0.61462,                 1.1103,                0.84765,                0.81327,                0.87538,                0.81478,                 0.4542,                0.69188,                 1.0941,             0.00017243,             0.00017243,             0.00017243
                    258,                0.50252,                0.57572,                 1.0958,                0.89914,                0.76216,                0.87338,                0.82823,                0.47621,                 0.7585,                 1.1321,             0.00016876,             0.00016876,             0.00016876
                    259,                0.50538,                 0.5687,                 1.0933,                0.84314,                0.81718,                0.87435,                0.82405,                0.49071,                0.75824,                 1.1347,             0.00016509,             0.00016509,             0.00016509
                    260,                0.52101,                0.57422,                  1.103,                0.80203,                0.86156,                 0.8627,                0.79595,                 0.5204,                0.79777,                 1.1534,             0.00016143,             0.00016143,             0.00016143
                    261,                0.49409,                0.56883,                 1.0761,                0.84422,                0.80166,                0.84378,                0.78403,                0.47228,                0.93679,                 1.1418,             0.00015776,             0.00015776,             0.00015776
                    262,                0.51611,                0.60871,                 1.1203,                0.82961,                0.84376,                0.86569,                0.81255,                0.46722,                0.87449,                 1.1317,              0.0001541,              0.0001541,              0.0001541
                    263,                0.52236,                0.58226,                 1.1089,                0.82078,                0.74146,                0.85296,                0.80213,                0.49358,                0.92592,                 1.1466,             0.00015043,             0.00015043,             0.00015043
                    264,                0.50393,                0.53999,                 1.1021,                0.82136,                0.76588,                0.85133,                0.79676,                0.50952,                0.94991,                 1.1592,             0.00014676,             0.00014676,             0.00014676
                    265,                0.49487,                0.58389,                 1.0856,                 0.8067,                0.82301,                0.84812,                0.79122,                0.45844,                 0.8484,                 1.1266,              0.0001431,              0.0001431,              0.0001431
                    266,                0.50631,                0.54101,                 1.0937,                0.83245,                0.82384,                0.86018,                0.79377,                0.45664,                0.83412,                 1.1183,             0.00013943,             0.00013943,             0.00013943
                    267,                 0.4944,                 0.5788,                 1.1179,                0.76084,                0.88471,                 0.8579,                0.79206,                0.45724,                0.74813,                 1.1078,             0.00013576,             0.00013576,             0.00013576
                    268,                0.50128,                 0.5821,                 1.0726,                0.77227,                0.85511,                0.85958,                  0.796,                0.45278,                0.72695,                  1.105,              0.0001321,              0.0001321,              0.0001321
                    269,                0.50413,                  0.566,                 1.0875,                0.84159,                0.82753,                0.87119,                0.80582,                0.46045,                0.75329,                 1.1019,             0.00012843,             0.00012843,             0.00012843
                    270,                0.51349,                0.59289,                 1.0935,                0.74484,                0.83697,                0.81469,                0.77274,                0.46516,                 0.9313,                 1.1052,             0.00012477,             0.00012477,             0.00012477
                    271,                0.50491,                0.56563,                 1.1035,                0.79979,                0.80275,                0.83248,                 0.7934,                0.46029,                0.81424,                 1.0973,              0.0001211,              0.0001211,              0.0001211
                    272,                0.49479,                0.57152,                 1.0905,                0.84228,                0.81327,                0.87066,                0.82475,                0.45462,                0.71603,                 1.1059,             0.00011743,             0.00011743,             0.00011743
                    273,                 0.5365,                0.59126,                 1.1352,                 0.7941,                0.83831,                0.88183,                0.83087,                0.45585,                0.68931,                 1.1069,             0.00011377,             0.00011377,             0.00011377
                    274,                 0.5173,                 0.5896,                 1.0996,                0.86874,                0.76064,                0.86715,                0.80596,                0.46145,                0.75296,                 1.1043,              0.0001101,              0.0001101,              0.0001101
                    275,                0.50208,                0.58991,                 1.0935,                 0.8229,                 0.7811,                0.84629,                0.79216,                0.45825,                0.80221,                 1.1107,             0.00010643,             0.00010643,             0.00010643
                    276,                0.52759,                0.55752,                 1.1279,                 0.8658,                0.78063,                0.87357,                0.82047,                0.46477,                0.70667,                 1.1136,             0.00010277,             0.00010277,             0.00010277
                    277,                 0.5021,                0.55529,                 1.0648,                0.87019,                0.77578,                0.87765,                0.82061,                  0.457,                0.69063,                  1.107,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    278,                0.50803,                0.56268,                 1.1005,                0.83382,                0.84937,                0.88806,                0.82919,                0.44938,                 0.7012,                 1.0984,             9.5435e-05,             9.5435e-05,             9.5435e-05
                    279,                0.49341,                0.54902,                 1.0851,                0.85008,                0.81225,                0.86976,                0.81215,                0.43343,                0.76965,                 1.0794,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    280,                0.48263,                0.52969,                 1.0803,                0.85413,                0.82283,                0.87876,                0.83049,                0.44458,                0.74001,                  1.089,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    281,                0.50441,                0.59284,                 1.0898,                0.82847,                0.84249,                0.87576,                0.82612,                0.46548,                0.74007,                  1.103,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    282,                0.48373,                0.54842,                 1.0936,                0.86704,                0.79812,                 0.8759,                0.82971,                0.45774,                0.74638,                 1.1005,              8.077e-05,              8.077e-05,              8.077e-05
                    283,                0.48945,                0.54513,                 1.0965,                0.86519,                0.77655,                0.86663,                0.81796,                0.45527,                0.78187,                  1.113,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    284,                0.48316,                0.54926,                 1.0845,                0.84821,                0.80262,                 0.8575,                0.81012,                0.44547,                0.79172,                 1.1051,             7.3437e-05,             7.3437e-05,             7.3437e-05
                    285,                0.48496,                 0.5485,                 1.0839,                 0.8624,                0.82251,                0.87162,                0.82663,                0.45363,                0.78525,                 1.1196,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    286,                0.48974,                0.53973,                 1.1026,                0.84695,                 0.8236,                 0.8718,                0.82339,                 0.4559,                0.76983,                 1.1203,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    287,                0.49775,                0.53184,                 1.0963,                0.87047,                0.79389,                0.87253,                0.82268,                0.46541,                 0.7786,                  1.135,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    288,                0.47914,                0.51757,                 1.0698,                0.83528,                0.82384,                0.87271,                0.82337,                0.45981,                 0.7662,                 1.1375,             5.8772e-05,             5.8772e-05,             5.8772e-05
                    289,                0.48195,                0.53891,                  1.085,                0.83305,                0.83945,                0.88149,                0.83366,                0.46482,                0.73946,                 1.1381,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    290,                0.51457,                0.53145,                 1.1053,                0.82656,                0.81537,                0.87838,                0.83082,                0.47533,                0.74334,                 1.1437,             5.1439e-05,             5.1439e-05,             5.1439e-05
                    291,                0.35397,                0.44443,                0.94662,                0.83138,                0.80506,                0.87745,                0.82525,                0.45991,                0.74735,                 1.1067,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    292,                 0.3524,                0.44552,                 0.9411,                0.83044,                0.80741,                0.87912,                0.82607,                0.44971,                0.73724,                 1.0909,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    293,                0.33659,                0.38327,                0.93486,                0.81315,                0.83668,                 0.8816,                0.82439,                0.45468,                0.74229,                 1.1086,              4.044e-05,              4.044e-05,              4.044e-05
                    294,                0.33309,                0.39599,                0.91902,                0.83229,                0.86029,                0.87912,                0.82238,                0.44179,                0.75804,                 1.0964,             3.6774e-05,             3.6774e-05,             3.6774e-05
                    295,                0.33653,                0.36351,                0.92713,                0.81082,                0.86051,                0.87433,                0.82384,                0.42888,                0.74218,                 1.0818,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    296,                0.33316,                  0.387,                0.92964,                0.84211,                  0.811,                0.87047,                0.81522,                0.42687,                 0.7153,                 1.0768,             2.9442e-05,             2.9442e-05,             2.9442e-05
                    297,                0.32722,                0.34554,                0.93328,                0.83325,                0.81419,                0.86873,                0.81302,                0.42417,                0.71924,                 1.0688,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    298,                0.32352,                0.39054,                0.90931,                0.83271,                0.81168,                0.86328,                0.80591,                0.41994,                0.70664,                  1.059,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    299,                0.32704,                 0.3692,                0.92668,                 0.8686,                0.79182,                0.86484,                0.81358,                0.41859,                0.70534,                 1.0596,             1.8443e-05,             1.8443e-05,             1.8443e-05
                    300,                0.31182,                0.35777,                0.90868,                0.82049,                0.82949,                0.87054,                0.81964,                0.41377,                0.70899,                  1.056,             1.4776e-05,             1.4776e-05,             1.4776e-05
